,name,price,uom,product_type,supermarket,weight,price_kg,number_of_units,price_unit,volume,price_lit
217,Рис Makfa шлифованный круглозерный в пакетиках 400г,0.9949294399999999,400 г,rice,Pyaterochka,400.0,2.4873236,,,,
218,Рис Националь Краснодарский 900г,1.80201744,900 г,rice,Pyaterochka,900.0,2.0022416,,,,
219,Спагетти Красная цена 400г,0.23206543999999998,400 г,spaghetti,Pyaterochka,400.0,0.5801635999999999,,,,
220,Рис Националь Золотистый длиннозерный пропаренный 900г,1.98996944,900 г,rice,Pyaterochka,900.0,2.211077155555556,,,,
221,Рис длиннозерный 900г,1.1718254399999999,900 г,rice,Pyaterochka,900.0,1.3020282666666665,,,,
222,Рис Global Village Басмати шлифованный 5х80г,1.98996944,400 г,rice,Pyaterochka,400.0,4.9749236,,,,
223,Рис Агро-Альянс Кубанский Экстра 900г,1.7577934400000002,900 г,rice,Pyaterochka,900.0,1.9531038222222223,,,,
225,Рис Агро-альянс Экстра Элитный длиннозерный 900г,1.87940944,900 г,rice,Pyaterochka,900.0,2.0882327111111114,,,,
226,Рис Националь Бальдо 800г,1.73347024,800 г,rice,Pyaterochka,800.0,2.1668377999999997,,,,
227,Рис Мистраль Кубань белый круглозёрный 900г,1.98112464,900 мл,rice,Pyaterochka,900.0,2.2012495999999997,,,,
228,Рис Мистраль Янтарь длиннозерный пропаренный 900г,2.50960144,900 мл,rice,Pyaterochka,900.0,2.7884460444444445,,,,
229,Рис Global Village Жасмин 5х80г,1.52561744,5 шт,rice,Pyaterochka,400.0,3.8140436,,,,
230,Рис Агро-Альянс Экстра Gold пропаренный 900г,2.3216494400000003,900 г,rice,Pyaterochka,900.0,2.5796104888888887,,,,
231,Гречка Мистраль Фермерская 900г,1.87940944,900 г,buckwheat,Pyaterochka,900.0,2.0882327111111114,,,,
232,Рис Националь Пилаф 800г,1.87940944,800 г,rice,Pyaterochka,800.0,2.3492618000000003,,,,
233,Рис Global Village шлифованный 450г,2.07841744,450 г,rice,Pyaterochka,450.0,4.618705422222223,,,,
234,Спагетти Liguori №3 450г,1.6582894400000001,450 г,spaghetti,Pyaterochka,450.0,3.6850876444444447,,,,
235,Крупа Увелка гречневая ядрица 450г,1.35977744,450 г,buckwheat,Pyaterochka,450.0,3.0217276444444447,,,,
236,Рис Yelli Бириани 250г,2.48748944,250 г,rice,Pyaterochka,250.0,9.94995776,,,,
237,Чай Greenfield Kenyan Sunrise черный в пакетиках 100х2г,4.86452944,200 г,black_tea,Pyaterochka,200.0,24.3226472,,,,
238,Сахар белый песок 1кг,0.66324944,1 кг,sugar,Pyaterochka,1000.0,0.66324944,,,,
239,Сахар Селяночка белый 1кг,1.0778494399999998,1 кг,sugar,Pyaterochka,1000.0,1.0778494399999998,,,,
240,Сахар Русский рафинад прессованный 500г,0.70747344,500 г,sugar,Pyaterochka,500.0,1.41494688,,,,
241,Чай черный Greenfield Golden Ceylon 100шт.,4.42228944,200 г,black_tea,Pyaterochka,200.0,22.1114472,,,,
242,Чай черный Азерчай Букет 25х2г,0.8125054399999999,25 шт,black_tea,Pyaterochka,50.0,16.2501088,,,,
243,"Чай черный Curtis Blue Berries blues чёрная смородина, ежевика, черника и василёк 20х1.8г",1.2381614399999998,20 шт,black_tea,Pyaterochka,36.0,34.39337333333334,,,,
244,Чай черный Greenfield Золотой Цейлон 25х2г,1.5477294400000001,25 шт,black_tea,Pyaterochka,50.0,30.954588800000003,,,,
245,Чай Tess Pleasure черный с шиповником и яблоком в пакетиках 25х1.5г,1.4371694400000001,38 г,black_tea,Pyaterochka,37.5,38.3245184,,,,
246,Чай зеленый Curtis Fresh Mojito 20х1.7г,1.2381614399999998,34 г,green_tea,Pyaterochka,34.0,36.416512941176464,,,,
247,Чай черный Greenfield Earl Grey Fantasy с бергамотом 25х2г,1.5477294400000001,25 шт,black_tea,Pyaterochka,50.0,30.954588800000003,,,,
248,Сахар Советский Экстра 1кг,1.13865744,1 кг,sugar,Pyaterochka,1000.0,1.13865744,,,,
249,Чай черный Tess Forest Dream в пирамидках 20х1.8г,1.21604944,36 г,black_tea,Pyaterochka,36.0,33.779151111111105,,,,
250,Сахар-рафинад 1кг,0.8954254399999999,1 кг,sugar,Pyaterochka,1000.0,0.8954254399999999,,,,
251,Чай Richard Lord Grey черный бергамот-лимон 25х2г,1.4858158399999999,50 г,black_tea,Pyaterochka,50.0,29.716316799999998,,,,
252,Сахар Сытое царство белый кристаллический свекловичный 500г,0.45318544,500 г,sugar,Pyaterochka,500.0,0.90637088,,,,
253,Чай черный Принцесса Нури Высокогорный 100х2г,2.04524944,100 шт,black_tea,Pyaterochka,200.0,10.2262472,,,,
254,Чай Азерчай Букет черный байховый крупнолистовой 100г,2.15580944,100 г,black_tea,Pyaterochka,100.0,21.5580944,,,,
255,Кофе Жокей По-восточному натуральный жареный молотый 250г,3.0845134400000003,250 г,ground_coffee,Pyaterochka,250.0,12.338053760000001,,,,
256,Чай Greenfield Spring Melody черный в пакетиках 25х1.5г,1.1718254399999999,45 г,black_tea,Pyaterochka,37.5,31.2486784,,,,
257,Чай зеленый Greenfield Green melissa 25х1.5г,1.6582894400000001,25 шт,green_tea,Pyaterochka,37.5,44.22105173333333,,,,
258,Чай черный Лисма Насыщенный индийский 25х1.8г,0.61902544,25 шт,black_tea,Pyaterochka,45.0,13.75612088888889,,,,
259,Чай Curtis Sunny Lemon черный в пакетиках 20х1.47г,1.03915344,34 г,black_tea,Pyaterochka,29.4,35.34535510204081,,,,
260,Чай черный Tess Pleasure шиповник-яблоко 100х1.5г,2.90761744,100 шт,black_tea,Pyaterochka,150.0,19.384116266666666,,,,
261,Чай зеленый Assand Young Melissa с мелиссой 25x1.5г,1.10548944,25 шт,green_tea,Pyaterochka,37.5,29.4797184,,,,
262,Чай Greenfield Earl Grey Fantasy черный с бергамотом 100х2г,5.05248144,200 г,black_tea,Pyaterochka,200.0,25.262407200000002,,,,
263,Чай черный Greenfield Earl Grey Fantasy с бергамотом 100г,1.87940944,100 г,black_tea,Pyaterochka,100.0,18.794094400000002,,,,
264,Чай зеленый Curtis Delicate Mango 20х1.8г,1.03915344,20 шт,green_tea,Pyaterochka,36.0,28.865373333333334,,,,
265,Чай черный Принцесса Нури Высокогорный 25х2г,0.6411374400000001,25 шт,black_tea,Pyaterochka,50.0,12.8227488,,,,
266,Чай черный Greenfield Золотой Цейлон листовой 100г,1.87940944,100 г,black_tea,Pyaterochka,100.0,18.794094400000002,,,,
267,Чай Greenfield Грин мелисса зеленый с ароматом мяты и лимона в пакетиках 100х1.5г,4.45545744,150 г,green_tea,Pyaterochka,150.0,29.7030496,,,,
268,Чай черный Азерчай Букет 100х2г,2.26636944,100 шт,black_tea,Pyaterochka,200.0,11.3318472,,,,
269,Чай черный Richard Royal ceylon байховый 100х2г,3.26140944,100 шт,black_tea,Pyaterochka,200.0,16.3070472,,,,
270,Чай зеленый Assand Milk Oolong китайский молочный улун 25x2г,1.1718254399999999,25 шт,green_tea,Pyaterochka,50.0,23.436508799999995,,,,
271,Чай черный Майский Лесные ягоды 25х1.5г,0.8047662400000001,37 г,black_tea,Pyaterochka,37.5,21.460433066666667,,,,
272,Кофе молотый Monarch Original натуральный жареный 230г,3.86948944,230 г,ground_coffee,Pyaterochka,230.0,16.82386713043478,,,,
273,Кофе Lavazza Crema e Gusto молотый 250г,5.01931344,250 г,ground_coffee,Pyaterochka,250.0,20.07725376,,,,
274,Чай черный Assand Charming Thyme с чабрецом 25х2г,1.10548944,25 шт,black_tea,Pyaterochka,50.0,22.109788799999997,,,,
275,Чай черный Akbar Akbar Mountain Fresh 25х2г,0.77380944,25 шт,black_tea,Pyaterochka,50.0,15.4761888,,,,
276,Чай Tess Санрайз черный в пакетиках 100х1.8г,3.34322384,180 г,black_tea,Pyaterochka,180.0,18.57346577777778,,,,
277,Кофе Lebo Принц Лебо арабика молотый для турки 100г,2.10052944,100 мл,ground_coffee,Pyaterochka,100.0,21.0052944,,,,
278,Чай черный Richard Lord Grey с бергамотом 90г,1.61406544,90 г,black_tea,Pyaterochka,90.0,17.934060444444448,,,,
279,Чай черный Ahmad Tea Earl Grey 25х2г,1.4858158399999999,25 шт,black_tea,Pyaterochka,50.0,29.716316799999998,,,,
280,Чай черный Ahmad Tea Mango Magic с ароматом манго 25х1.5г,1.4858158399999999,25 шт,black_tea,Pyaterochka,37.5,39.62175573333333,,,,
281,Чай Greenfield Золотой цейлон черный цейлонский листовой 200г,2.8744494400000002,200 г,black_tea,Pyaterochka,200.0,14.3722472,,,,
282,Чай Greenfield Kenyan Sunrise черный в пакетиках 25х2г,1.5477294400000001,50 г,black_tea,Pyaterochka,50.0,30.954588800000003,,,,
283,Чай черный Richard Royal Peach & Mint с ароматом персика и мяты 25х1.7г,1.21604944,25 шт,black_tea,Pyaterochka,42.5,28.612928,,,,
284,Чай зеленый Assand Jasmine Blossom китайский с жасмином 25х2г,1.10548944,25 шт,green_tea,Pyaterochka,50.0,22.109788799999997,,,,
285,Чай черный Richard Royal classic Эрл Грей с бергамотом 100х2г,3.42724944,100 шт,black_tea,Pyaterochka,200.0,17.1362472,,,,
286,Кофе Жокей ирландские сливки молотый 150г,2.74177744,150 г,ground_coffee,Pyaterochka,150.0,18.278516266666667,,,,
287,Чай Akbar Цейлон черный в пакетиках 100х2г,4.72080144,200 г,black_tea,Pyaterochka,200.0,23.604007199999998,,,,
288,Чай Richard Роял Цейлон черный в сашетах 25х2г,1.21604944,50 г,black_tea,Pyaterochka,50.0,24.320988799999995,,,,
290,Чай черный Assand Mysterious Berry с ягодами и травами 25x1.5г,1.10548944,25 шт,black_tea,Pyaterochka,37.5,29.4797184,,,,
291,Чай черный Принцесса Нури Магия бергамота 100х2г,2.21108944,100 шт,black_tea,Pyaterochka,200.0,11.0554472,,,,
293,Чай черный Assand Earl Grey 25х2г,1.10548944,25 шт,black_tea,Pyaterochka,50.0,22.109788799999997,,,,
294,Чай зеленый Curtis Hugo Cocktail 20х1.8г,1.03915344,20 шт,green_tea,Pyaterochka,36.0,28.865373333333334,,,,
295,Кофе Jardin Americano Crema молотый 250г,3.51569744,250 г,ground_coffee,Pyaterochka,250.0,14.06278976,,,,
296,Чай Richard Королевский цейлон черный листовой 90г,1.61406544,90 г,black_tea,Pyaterochka,90.0,17.934060444444448,,,,
297,Сахар Чайкофский белый кусковой 250г,0.54163344,250 г,sugar,Pyaterochka,250.0,2.16653376,,,,
298,Чай черный Ahmad Strawberry Cream с ароматом клубники со сливками 25х1.5г,1.32660944,25 шт,black_tea,Pyaterochka,37.5,35.37625173333333,,,,
299,Чай черный Greenfield Spring Melody 100х1.5г,4.0861870399999995,100 шт,black_tea,Pyaterochka,150.0,27.241246933333333,,,,
300,Чай черный Assand Magnetic Mint с мятой 25x2г,1.1718254399999999,25 шт,black_tea,Pyaterochka,50.0,23.436508799999995,,,,
301,Чай черный Майский Корона Российской Империи 200г,2.78600144,200 г,black_tea,Pyaterochka,200.0,13.9300072,,,,
302,Чай черный Richard Royal Berries Selection лесные ягоды 25х1.7г,1.6582894400000001,25 шт,black_tea,Pyaterochka,42.5,39.01857505882353,,,,
303,Чай зеленый Ahmad Tea Китайский 25х1.8г,0.99050704,25 шт,green_tea,Pyaterochka,45.0,22.011267555555555,,,,
304,Чай черный Майский Отборный Цейлон 25х2г,0.8047662400000001,25 шт,black_tea,Pyaterochka,50.0,16.0953248,,,,
305,Кофе Venetto молотый натуральный жареный 250г,3.64836944,250 г,ground_coffee,Pyaterochka,250.0,14.59347776,,,,
306,Кофе молотый Живой Кофе Arabica жареный 200г,3.17296144,200 г,ground_coffee,Pyaterochka,200.0,15.8648072,,,,
307,Чай зеленый Greenfield Flying Dragon крупнолистовой 100г,1.67155664,100 г,green_tea,Pyaterochka,100.0,16.7155664,,,,
308,Чай Азерчай Букет черный байховый крупнолистовой 200г,3.57097744,200 г,black_tea,Pyaterochka,200.0,17.8548872,,,,
309,Кофе молотый Красная цена средней обжарки 100г,1.10548944,100 г,ground_coffee,Pyaterochka,100.0,11.054894399999998,,,,
310,Чай черный Майский Корона Российской Империи цейлонский листовой 100г,1.60964304,100 г,black_tea,Pyaterochka,100.0,16.0964304,,,,
311,Кофе Fresco Arabica Blend жареный молотый 250г,4.45545744,250 г,ground_coffee,Pyaterochka,250.0,17.82182976,,,,
312,Кофе Egoiste Espresso молотый 250г,6.15808144,250 г,ground_coffee,Pyaterochka,250.0,24.63232576,,,,
313,Чай черный Ahmad Tea Earl Grey с ароматом бергамота 100х2г,5.20063184,100 шт,black_tea,Pyaterochka,200.0,26.0031592,,,,
314,Чай черный Assand Highborn Earl Grey с ароматом бергамота 100х2г,3.20612944,100 шт,black_tea,Pyaterochka,200.0,16.0306472,,,,
315,Чай зеленый Richard Royal Moroccan Mint 25х2г,1.6582894400000001,25 шт,green_tea,Pyaterochka,50.0,33.1657888,,,,
316,Чай черный Принцесса Канди цейлонский 100х2г,2.21108944,100 шт,black_tea,Pyaterochka,200.0,11.0554472,,,,
317,Чай черный Assand Highborn Earl Grey с ароматом бергамота 100г,1.47033744,100 г,black_tea,Pyaterochka,100.0,14.703374400000001,,,,
318,Чай черный Assand Famous Ceylon 100г,1.47033744,100 г,black_tea,Pyaterochka,100.0,14.703374400000001,,,,
319,Чай черный Ahmad Tea Классический листовой 200г,2.7638894400000003,200 г,black_tea,Pyaterochka,200.0,13.8194472,,,,
320,Сахар Экстра белый кусковой 500г,0.7848654399999999,500 г,sugar,Pyaterochka,500.0,1.5697308799999998,,,,
321,Кофе молотый Piazza Del Caffe Gusto Forte темнообжаренный 250г,3.64836944,250 г,ground_coffee,Pyaterochka,250.0,14.59347776,,,,
322,Чай черный Assand Famous Ceylon 100х2г,3.20612944,100 шт,black_tea,Pyaterochka,200.0,16.0306472,,,,
